ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Cash_Demand_Next_Day
ATM_0007,9/23/2023,Saturday,Afternoon,57364,13674,0,0,113257,Rainy,39399
ATM_0015,2/23/2022,Wednesday,Morning,67602,11998,0,0,86972,Cloudy,68915
ATM_0044,5/21/2022,Saturday,Morning,68574,10106,0,1,106176,Rainy,70430
ATM_0042,5/3/2023,Wednesday,Night,75533,12827,0,0,64784,Snowy,69225
ATM_0019,10/24/2023,Tuesday,Morning,69346,13365,0,0,97230,Rainy,47404
ATM_0048,2/8/2022,Tuesday,Afternoon,31635,8954,0,0,82989,Rainy,30041
ATM_0026,5/23/2023,Tuesday,Afternoon,75048,11973,0,0,76082,Clear,60028
ATM_0037,9/10/2023,Sunday,Morning,56669,9329,0,0,100293,Cloudy,57755
ATM_0033,4/25/2023,Tuesday,Evening,38226,13241,0,0,97581,Snowy,27973
ATM_0047,4/15/2023,Saturday,Evening,56292,13611,0,0,92543,Snowy,58155
ATM_0037,11/22/2023,Wednesday,Afternoon,75904,8001,0,0,104493,Cloudy,66959
ATM_0033,12/2/2022,Friday,Morning,63988,2371,0,0,125251,Rainy,70222
ATM_0031,11/28/2022,Monday,Afternoon,41722,22790,0,0,88715,Rainy,25263
ATM_0049,10/1/2022,Saturday,Evening,52768,20307,0,0,124167,Clear,38165
ATM_0042,1/4/2023,Wednesday,Afternoon,61675,7244,0,0,83636,Cloudy,45951
ATM_0011,2/20/2023,Monday,Evening,49949,13481,0,0,119106,Snowy,45488
ATM_0040,8/15/2022,Monday,Afternoon,32874,9031,0,0,85663,Cloudy,21952
ATM_0039,1/18/2023,Wednesday,Night,22001,17567,0,1,112616,Rainy,16407
ATM_0044,9/3/2023,Sunday,Morning,34637,19270,0,0,124420,Snowy,15764
ATM_0037,4/25/2022,Monday,Morning,58731,8138,0,1,121774,Rainy,60958
ATM_0035,6/3/2022,Friday,Afternoon,42667,4401,0,0,102817,Cloudy,34961
ATM_0044,7/30/2022,Saturday,Night,23473,7669,0,0,68105,Cloudy,19909
ATM_0030,5/16/2022,Monday,Night,57704,7336,0,0,76601,Cloudy,45280
ATM_0020,1/23/2022,Sunday,Night,6916,9862,0,0,135445,Rainy,0
ATM_0005,2/16/2022,Wednesday,Night,40966,12343,0,0,80032,Clear,34859
ATM_0031,2/2/2022,Wednesday,Evening,54526,9499,0,0,95926,Rainy,43406
ATM_0047,10/24/2023,Tuesday,Night,46602,11836,0,1,118271,Cloudy,42150
ATM_0025,1/20/2023,Friday,Morning,37952,9893,0,0,85055,Snowy,25615
ATM_0012,7/5/2023,Wednesday,Night,13636,14420,0,0,114736,Rainy,0
ATM_0049,1/24/2022,Monday,Evening,45780,10334,1,0,110318,Cloudy,53342
ATM_0025,8/24/2022,Wednesday,Afternoon,26561,7354,0,0,115885,Snowy,17597
ATM_0047,4/26/2022,Tuesday,Morning,31185,12332,0,0,99287,Clear,24217
ATM_0014,3/10/2022,Thursday,Morning,38981,5948,0,0,104011,Clear,36030
ATM_0048,2/15/2022,Tuesday,Night,67229,12144,0,0,113862,Rainy,45232
ATM_0009,5/31/2023,Wednesday,Evening,37586,10430,0,0,78557,Snowy,22414
ATM_0039,11/20/2023,Monday,Evening,6179,12182,0,0,118078,Rainy,0
ATM_0034,8/15/2022,Monday,Night,59287,20287,0,0,100415,Rainy,51751
ATM_0044,3/14/2023,Tuesday,Night,39079,6770,0,1,84016,Cloudy,36335
ATM_0021,12/15/2023,Friday,Night,51840,18123,0,0,106461,Cloudy,42760
ATM_0049,7/5/2023,Wednesday,Night,46214,8540,0,0,68736,Snowy,47612
ATM_0010,4/20/2023,Thursday,Morning,63246,9610,0,0,96390,Cloudy,45304
ATM_0034,5/18/2022,Wednesday,Night,97896,7868,0,0,122968,Snowy,100960
ATM_0006,4/6/2023,Thursday,Evening,51699,2808,0,0,118384,Rainy,51008
ATM_0018,1/22/2023,Sunday,Morning,39977,7763,0,0,125620,Rainy,40664
ATM_0014,12/7/2022,Wednesday,Evening,57270,5768,0,0,87129,Rainy,59954
ATM_0008,5/6/2023,Saturday,Afternoon,65449,8326,0,0,91927,Cloudy,49297
ATM_0036,11/26/2022,Saturday,Evening,35673,12117,0,0,141250,Snowy,18324
ATM_0017,1/4/2023,Wednesday,Night,33987,10121,0,0,128244,Cloudy,33162
ATM_0014,1/15/2023,Sunday,Evening,34064,12141,0,0,96257,Rainy,23314
ATM_0010,1/17/2022,Monday,Evening,64785,15936,0,1,151791,Cloudy,62407
ATM_0010,7/20/2022,Wednesday,Evening,52915,8234,0,0,106769,Rainy,53324
ATM_0036,11/2/2023,Thursday,Evening,45568,4967,0,0,122797,Cloudy,40518
ATM_0042,5/18/2023,Thursday,Night,18172,6960,0,0,125939,Snowy,12889
ATM_0009,7/14/2023,Friday,Night,49656,14203,0,1,110934,Clear,39918
ATM_0003,3/18/2022,Friday,Morning,44123,5387,0,0,132307,Rainy,42424
ATM_0046,6/4/2022,Saturday,Morning,45165,14991,0,0,91367,Snowy,29811
ATM_0040,10/16/2023,Monday,Night,36444,11621,0,0,76419,Cloudy,32945
ATM_0002,6/27/2023,Tuesday,Evening,67815,11416,0,1,94821,Clear,56928
ATM_0045,11/22/2023,Wednesday,Night,63069,3270,0,0,102527,Clear,56174
ATM_0010,9/4/2022,Sunday,Afternoon,79083,12569,0,0,103591,Snowy,79726
ATM_0026,3/22/2022,Tuesday,Evening,59520,15548,0,0,108196,Rainy,51453
ATM_0015,11/4/2022,Friday,Morning,46381,9336,0,0,80509,Cloudy,36941
ATM_0036,5/3/2023,Wednesday,Morning,17409,14237,0,0,89293,Clear,5425
ATM_0028,10/23/2023,Monday,Evening,48642,13547,0,1,91290,Clear,38656
ATM_0003,8/24/2022,Wednesday,Afternoon,61082,13076,0,0,81291,Clear,60751
ATM_0044,10/15/2022,Saturday,Morning,66289,11836,0,1,136763,Snowy,55241
ATM_0014,8/25/2023,Friday,Afternoon,49708,8484,0,1,115998,Snowy,47162
ATM_0037,9/4/2022,Sunday,Night,25755,14751,0,0,134212,Rainy,21054
ATM_0047,3/22/2022,Tuesday,Evening,48433,9155,0,0,101401,Rainy,31596
ATM_0022,9/12/2023,Tuesday,Night,67428,5363,0,0,104767,Snowy,51353
ATM_0032,8/22/2022,Monday,Evening,64627,12505,0,1,103791,Cloudy,63134
ATM_0044,8/23/2023,Wednesday,Night,65015,6729,0,0,63387,Snowy,66747
ATM_0046,3/17/2022,Thursday,Morning,47938,14764,0,0,132245,Rainy,37127
ATM_0025,11/21/2022,Monday,Evening,69723,10377,0,0,67960,Snowy,51501
ATM_0024,10/4/2022,Tuesday,Morning,82564,9120,0,0,102464,Cloudy,83740
ATM_0036,7/23/2023,Sunday,Night,58272,6886,0,0,103892,Snowy,47858
ATM_0006,9/4/2023,Monday,Evening,40823,9814,0,0,91413,Cloudy,41989
ATM_0050,3/28/2022,Monday,Afternoon,39613,2968,0,0,98337,Cloudy,39467
ATM_0009,10/3/2022,Monday,Evening,51236,2712,0,0,93815,Clear,55305
ATM_0028,10/10/2022,Monday,Night,38717,624,0,0,102300,Clear,44967
ATM_0017,9/10/2022,Saturday,Night,53197,6240,0,0,93618,Cloudy,47507
ATM_0009,11/8/2022,Tuesday,Morning,38059,19505,0,0,98786,Cloudy,34526
ATM_0029,12/9/2022,Friday,Night,39373,2431,0,0,63937,Snowy,43709
ATM_0045,7/25/2022,Monday,Night,26237,2094,0,0,117900,Cloudy,27588
ATM_0019,12/13/2023,Wednesday,Night,42754,10733,0,0,132244,Snowy,28734
ATM_0018,2/7/2023,Tuesday,Evening,63452,0,0,1,85616,Rainy,60833
ATM_0035,7/4/2022,Monday,Morning,48031,10384,0,1,95502,Rainy,54854
ATM_0019,12/11/2023,Monday,Morning,40249,4548,0,0,128218,Rainy,39459
ATM_0020,9/5/2022,Monday,Evening,60623,11166,0,0,119062,Cloudy,59798
ATM_0029,9/5/2023,Tuesday,Night,54306,4281,0,0,102171,Cloudy,40655
ATM_0003,1/4/2023,Wednesday,Morning,48071,590,0,0,89025,Snowy,40362
ATM_0042,9/20/2023,Wednesday,Morning,51392,16328,0,1,82676,Cloudy,46455
ATM_0028,4/19/2022,Tuesday,Morning,40306,18876,0,0,76127,Rainy,20298
ATM_0024,2/5/2023,Sunday,Night,63787,16962,0,0,94999,Rainy,56259
ATM_0002,5/10/2023,Wednesday,Morning,47985,14054,0,0,115869,Clear,34261
ATM_0047,5/26/2022,Thursday,Evening,23772,15162,0,0,122534,Rainy,13733
ATM_0031,12/23/2022,Friday,Night,33414,8925,0,0,93839,Cloudy,24219
ATM_0005,11/4/2022,Friday,Morning,61694,16551,0,0,127913,Snowy,48891
ATM_0007,11/25/2023,Saturday,Afternoon,24748,5970,0,0,119297,Rainy,19772
ATM_0036,3/13/2023,Monday,Night,74233,9867,0,0,105603,Rainy,74196
ATM_0041,11/5/2023,Sunday,Night,42892,9927,0,0,110925,Rainy,35748
ATM_0038,3/16/2023,Thursday,Night,50096,9558,0,0,92599,Rainy,38392
ATM_0049,12/22/2023,Friday,Morning,46118,17993,0,0,111218,Rainy,21440
ATM_0021,7/21/2022,Thursday,Night,45567,13484,0,0,93323,Cloudy,35127
ATM_0041,11/17/2022,Thursday,Night,48390,12238,0,0,68582,Clear,42129
ATM_0023,4/14/2023,Friday,Afternoon,33098,18662,0,1,144626,Clear,26455
ATM_0009,11/17/2022,Thursday,Morning,22984,7286,0,0,84244,Rainy,14026
ATM_0045,5/25/2022,Wednesday,Night,40687,103,0,0,114958,Cloudy,41937
ATM_0012,5/14/2023,Sunday,Afternoon,81111,5403,0,0,49394,Snowy,92053
ATM_0012,11/19/2022,Saturday,Night,45709,15504,0,0,139166,Snowy,38602
ATM_0032,5/20/2022,Friday,Afternoon,43020,9470,0,1,152886,Cloudy,36035
ATM_0044,5/19/2023,Friday,Night,27455,11268,0,0,109353,Clear,17286
ATM_0002,8/14/2022,Sunday,Evening,54620,8041,0,0,105382,Snowy,42174
ATM_0050,4/14/2023,Friday,Night,44852,11885,0,0,99414,Clear,33480
ATM_0050,7/11/2023,Tuesday,Evening,23404,16309,0,0,81885,Clear,14548
ATM_0029,7/14/2023,Friday,Afternoon,40193,0,0,0,162754,Rainy,41435
ATM_0003,4/6/2023,Thursday,Evening,49176,11427,0,0,110422,Clear,39446
ATM_0008,8/31/2022,Wednesday,Afternoon,59678,9013,0,0,96974,Cloudy,61641
ATM_0040,5/23/2022,Monday,Afternoon,58903,0,0,0,113118,Snowy,47572
ATM_0018,9/4/2023,Monday,Afternoon,52921,15620,0,1,118950,Snowy,55136
ATM_0037,10/1/2022,Saturday,Morning,35425,3101,0,1,87465,Cloudy,35290
ATM_0018,11/3/2023,Friday,Afternoon,62935,14765,0,0,110261,Snowy,50276
ATM_0049,11/24/2023,Friday,Night,60876,12580,0,0,87170,Snowy,55920
ATM_0027,1/20/2023,Friday,Night,56478,15944,0,0,114166,Clear,51429
ATM_0033,10/12/2022,Wednesday,Evening,49602,5590,0,1,96738,Snowy,51779
ATM_0001,4/6/2022,Wednesday,Night,38826,6037,0,0,93840,Cloudy,37733
ATM_0028,8/5/2022,Friday,Night,21595,11066,0,0,100024,Snowy,14693
ATM_0036,8/15/2023,Tuesday,Afternoon,37743,1962,0,0,84745,Snowy,32446
ATM_0049,2/19/2022,Saturday,Morning,62442,9030,0,0,94709,Cloudy,48192
ATM_0008,6/11/2022,Saturday,Night,19942,10299,0,0,105547,Cloudy,10322
ATM_0045,5/16/2022,Monday,Evening,4707,10919,0,0,136010,Snowy,0
ATM_0042,1/5/2023,Thursday,Evening,68584,14035,0,0,80529,Rainy,64773
ATM_0026,10/3/2023,Tuesday,Evening,65903,23798,0,0,107848,Clear,42067
ATM_0007,1/2/2022,Sunday,Afternoon,42365,6526,0,0,91814,Rainy,41120
ATM_0044,4/1/2023,Saturday,Morning,37663,15605,0,0,100004,Clear,20878
ATM_0045,5/16/2022,Monday,Night,49860,8360,0,0,103103,Clear,52431
ATM_0007,4/16/2022,Saturday,Evening,62376,5664,0,0,86837,Rainy,55291
ATM_0050,5/17/2022,Tuesday,Afternoon,45444,7618,0,0,117487,Clear,43489
ATM_0042,6/18/2022,Saturday,Night,62763,9313,0,0,107809,Rainy,44596
ATM_0040,12/5/2023,Tuesday,Night,48451,0,0,0,97314,Clear,51023
ATM_0049,5/7/2022,Saturday,Night,64480,16180,0,1,101773,Snowy,57328
ATM_0016,10/11/2022,Tuesday,Morning,52959,13078,0,0,124077,Snowy,34494
ATM_0002,11/6/2023,Monday,Evening,50007,13006,0,0,71122,Rainy,35283
ATM_0026,10/30/2022,Sunday,Morning,15557,7459,0,0,97044,Clear,11939
ATM_0032,10/16/2023,Monday,Morning,54901,11502,0,0,112444,Clear,43479
ATM_0021,5/16/2022,Monday,Night,32917,13352,0,0,78562,Rainy,25688
ATM_0050,3/16/2022,Wednesday,Morning,55646,5489,0,0,82606,Snowy,55040
ATM_0003,3/3/2022,Thursday,Night,66881,5496,0,0,112767,Cloudy,73782
ATM_0045,2/16/2023,Thursday,Morning,41838,9186,0,0,100818,Rainy,29518
ATM_0006,11/14/2022,Monday,Morning,34967,8857,0,1,80113,Rainy,35648
ATM_0021,2/5/2023,Sunday,Morning,86189,13923,0,0,99614,Rainy,91593
ATM_0016,3/30/2022,Wednesday,Night,46056,4095,0,0,122286,Clear,47473
ATM_0043,11/5/2023,Sunday,Afternoon,56577,10098,0,0,113457,Rainy,41592
ATM_0001,6/17/2022,Friday,Night,58877,10509,0,0,130980,Snowy,48091
ATM_0024,5/10/2022,Tuesday,Evening,52471,10254,0,0,103466,Clear,50880
ATM_0028,10/6/2022,Thursday,Morning,53659,1995,0,0,83430,Clear,43112
ATM_0030,6/8/2023,Thursday,Evening,48451,1784,0,0,96482,Rainy,38135
ATM_0011,9/19/2022,Monday,Morning,74922,10104,0,0,104614,Clear,83356
ATM_0048,6/6/2023,Tuesday,Morning,31097,6918,0,0,92496,Clear,26458
ATM_0003,4/29/2023,Saturday,Evening,45234,4442,0,1,104930,Rainy,54229
ATM_0036,11/3/2023,Friday,Night,73708,4924,0,0,83782,Cloudy,82839
ATM_0021,10/5/2022,Wednesday,Morning,31136,14936,0,0,98480,Clear,25790
ATM_0015,6/13/2023,Tuesday,Morning,37472,20447,0,0,67846,Cloudy,20309
ATM_0050,11/15/2022,Tuesday,Evening,52771,9049,0,0,92851,Clear,52646
ATM_0013,10/26/2022,Wednesday,Evening,16822,17667,0,0,71520,Snowy,0
ATM_0032,7/20/2022,Wednesday,Afternoon,46000,7853,0,0,111771,Cloudy,49775
ATM_0015,7/9/2023,Sunday,Evening,26028,12310,0,1,140486,Clear,18597
ATM_0025,11/11/2022,Friday,Morning,29552,12129,0,0,100382,Rainy,25548
ATM_0032,3/3/2022,Thursday,Afternoon,77065,9045,0,0,114395,Rainy,76942
ATM_0027,12/19/2023,Tuesday,Evening,30600,17420,0,1,107112,Clear,28771
ATM_0007,6/2/2023,Friday,Afternoon,31243,13022,0,0,117646,Clear,26970
ATM_0043,5/14/2022,Saturday,Afternoon,43218,7816,0,0,98677,Snowy,36390
ATM_0045,12/1/2022,Thursday,Evening,44624,6762,1,0,114883,Clear,54895
ATM_0009,8/22/2023,Tuesday,Morning,47281,6753,0,0,126426,Cloudy,39323
ATM_0021,2/21/2023,Tuesday,Morning,22001,15037,0,0,86307,Rainy,12350
ATM_0020,4/20/2023,Thursday,Evening,61859,3944,0,0,114615,Snowy,50445
ATM_0045,9/10/2023,Sunday,Morning,50214,5230,0,0,91859,Snowy,55125
ATM_0006,12/30/2023,Saturday,Afternoon,60294,19882,0,0,68715,Clear,43212
ATM_0020,9/24/2022,Saturday,Afternoon,36518,3348,0,1,96217,Cloudy,45141
ATM_0048,7/18/2023,Tuesday,Afternoon,63824,2744,0,0,99758,Rainy,64523
ATM_0001,3/5/2022,Saturday,Afternoon,63303,7896,0,0,47915,Cloudy,63926
ATM_0044,10/8/2023,Sunday,Morning,52984,16178,0,0,78578,Clear,45345
ATM_0005,7/22/2022,Friday,Night,23321,11598,0,0,89916,Snowy,9611
ATM_0003,4/18/2023,Tuesday,Morning,48777,6621,0,1,100683,Cloudy,60948
ATM_0026,5/24/2023,Wednesday,Morning,33691,4570,0,0,113587,Rainy,32727
ATM_0014,7/11/2022,Monday,Evening,32768,1370,0,0,86448,Rainy,29304
ATM_0040,9/27/2023,Wednesday,Afternoon,43033,12310,0,0,115667,Cloudy,36095
ATM_0006,10/14/2022,Friday,Night,46226,7012,0,0,128447,Rainy,42078
ATM_0035,1/20/2022,Thursday,Night,51279,5958,0,0,83391,Cloudy,52317
ATM_0037,5/30/2023,Tuesday,Evening,57837,13252,0,0,69938,Clear,41770
ATM_0039,8/13/2022,Saturday,Morning,44240,11251,0,0,139913,Cloudy,31053
ATM_0023,8/22/2023,Tuesday,Afternoon,96648,12672,0,0,117753,Rainy,95672
ATM_0035,2/27/2022,Sunday,Afternoon,53451,12488,0,0,113318,Cloudy,37337
ATM_0012,6/30/2022,Thursday,Afternoon,56323,7208,0,0,77996,Snowy,45488
ATM_0002,12/22/2023,Friday,Evening,56592,13894,0,0,109155,Rainy,56318
ATM_0035,11/13/2022,Sunday,Afternoon,75117,4541,0,0,92258,Clear,79778
ATM_0039,8/13/2022,Saturday,Morning,45590,9642,0,0,69642,Snowy,40565
ATM_0013,5/14/2022,Saturday,Evening,44644,12503,0,1,100995,Snowy,34230
ATM_0002,6/1/2022,Wednesday,Afternoon,60482,12104,0,0,109840,Snowy,53305
ATM_0024,12/23/2023,Saturday,Night,42109,7605,0,0,82744,Snowy,31456
ATM_0009,6/11/2022,Saturday,Night,65899,13085,0,0,113671,Rainy,55798
ATM_0036,12/12/2023,Tuesday,Evening,29510,8153,0,0,102867,Rainy,24837
ATM_0020,12/7/2023,Thursday,Evening,34559,3236,0,0,69552,Clear,35503
ATM_0037,2/5/2023,Sunday,Morning,66690,7320,0,0,65852,Rainy,66760
ATM_0037,4/17/2022,Sunday,Night,47661,7258,0,0,103200,Clear,45006
ATM_0023,11/24/2022,Thursday,Afternoon,57526,8201,0,0,73479,Snowy,58784
ATM_0001,9/29/2022,Thursday,Afternoon,35543,5214,0,0,106875,Snowy,25434
ATM_0007,1/2/2022,Sunday,Morning,49270,8847,0,0,81515,Cloudy,46418
ATM_0027,5/20/2023,Saturday,Night,22307,5352,0,0,70069,Clear,15709
ATM_0037,10/29/2023,Sunday,Afternoon,40249,5390,0,0,79920,Clear,37467
ATM_0002,11/23/2022,Wednesday,Evening,39173,10884,0,0,89066,Rainy,31889
ATM_0011,3/18/2022,Friday,Morning,45925,3502,0,0,116594,Cloudy,33576
ATM_0002,3/18/2023,Saturday,Afternoon,62170,4258,0,0,116375,Rainy,54811
ATM_0007,12/6/2022,Tuesday,Afternoon,73068,15088,0,0,105429,Snowy,77781
ATM_0019,11/1/2022,Tuesday,Afternoon,58272,11702,0,0,107813,Cloudy,53129
ATM_0004,1/5/2023,Thursday,Morning,30102,8853,0,0,99130,Cloudy,25553
ATM_0007,1/27/2022,Thursday,Afternoon,58580,9689,0,0,122487,Clear,43179
ATM_0008,11/12/2022,Saturday,Night,44988,9882,0,0,96512,Snowy,29018
ATM_0042,7/12/2023,Wednesday,Night,48027,14130,0,0,91264,Cloudy,45190
ATM_0012,4/2/2023,Sunday,Morning,25901,18747,0,0,127629,Snowy,15685
ATM_0018,8/1/2023,Tuesday,Morning,42455,11317,0,0,105884,Clear,40772
ATM_0043,12/19/2022,Monday,Night,46483,6081,0,0,86189,Clear,38428
ATM_0034,3/5/2023,Sunday,Night,48992,6421,0,0,113641,Cloudy,48908
ATM_0006,2/9/2023,Thursday,Morning,72308,12498,0,0,109440,Rainy,75173
ATM_0049,4/5/2023,Wednesday,Afternoon,57233,3811,0,1,117383,Rainy,62688
ATM_0003,3/10/2023,Friday,Morning,63309,13416,0,0,95813,Rainy,55128
ATM_0017,11/24/2022,Thursday,Morning,38210,3094,0,0,106076,Cloudy,40352
ATM_0021,10/10/2022,Monday,Night,60823,3306,0,0,113858,Cloudy,63461
ATM_0027,6/3/2022,Friday,Afternoon,79887,6166,0,0,89008,Clear,74944
ATM_0037,4/14/2022,Thursday,Evening,62893,10126,0,0,61606,Cloudy,44178
ATM_0025,11/2/2023,Thursday,Night,42603,17218,0,0,74869,Clear,26809
ATM_0018,2/17/2023,Friday,Afternoon,62198,13951,0,0,106801,Cloudy,58258
ATM_0026,12/6/2022,Tuesday,Afternoon,45030,6938,0,0,78296,Snowy,39973
ATM_0002,12/12/2022,Monday,Evening,37618,3244,0,0,73550,Cloudy,39659
ATM_0044,4/11/2022,Monday,Afternoon,58233,8725,0,0,97490,Cloudy,48273
ATM_0018,3/3/2023,Friday,Morning,54918,8851,0,0,82971,Cloudy,49438
ATM_0032,6/13/2023,Tuesday,Evening,55512,8432,0,0,118436,Rainy,56107
ATM_0020,12/28/2023,Thursday,Night,57240,20282,0,0,77382,Clear,32491
ATM_0013,7/25/2022,Monday,Morning,58332,5406,0,0,91652,Clear,47813
ATM_0046,7/23/2022,Saturday,Evening,45573,14879,0,0,118369,Cloudy,37205
ATM_0008,11/29/2023,Wednesday,Morning,39356,3707,0,0,95659,Cloudy,36678
ATM_0031,8/24/2023,Thursday,Evening,45372,3111,0,0,88704,Snowy,37233
ATM_0045,4/3/2022,Sunday,Evening,65320,20442,0,0,68280,Rainy,49049
ATM_0050,8/8/2022,Monday,Afternoon,21801,5658,0,0,110692,Snowy,17807
ATM_0027,6/10/2023,Saturday,Morning,54917,14621,0,0,79722,Rainy,49070
ATM_0012,9/8/2023,Friday,Morning,51285,5523,0,0,91837,Snowy,51894
ATM_0046,10/21/2023,Saturday,Evening,62876,8826,0,0,100764,Snowy,56352
ATM_0017,8/12/2022,Friday,Night,28271,23103,0,0,77760,Cloudy,10217
ATM_0007,1/8/2022,Saturday,Evening,54209,18793,0,0,107442,Snowy,47698
ATM_0044,4/21/2022,Thursday,Night,55837,15482,0,0,87486,Snowy,45588
ATM_0021,10/11/2022,Tuesday,Evening,37999,9682,0,0,124748,Rainy,38279
ATM_0039,2/18/2023,Saturday,Evening,43140,14242,0,0,55062,Cloudy,43621
ATM_0017,3/5/2023,Sunday,Night,40899,11056,0,0,124001,Rainy,28770
ATM_0047,1/1/2024,Monday,Afternoon,42621,617,1,0,112394,Cloudy,42432
ATM_0023,6/4/2023,Sunday,Evening,40634,9077,0,0,87905,Rainy,36735
ATM_0007,4/28/2023,Friday,Afternoon,16916,13257,0,0,77246,Rainy,10143
ATM_0022,11/2/2023,Thursday,Morning,58981,13341,0,0,85316,Snowy,54704
ATM_0022,1/16/2023,Monday,Evening,51229,13522,0,0,115781,Clear,47174
ATM_0004,10/12/2023,Thursday,Morning,56146,5694,0,0,128067,Clear,45329
ATM_0025,6/27/2023,Tuesday,Evening,60468,11482,0,0,109263,Rainy,60245
ATM_0013,12/17/2022,Saturday,Night,75499,15357,0,0,103812,Cloudy,70617
ATM_0021,7/4/2022,Monday,Morning,64119,19046,0,0,95639,Rainy,46795
ATM_0041,3/1/2022,Tuesday,Morning,33655,6076,0,0,92589,Rainy,34566
ATM_0049,6/12/2022,Sunday,Night,28916,5461,0,0,130385,Cloudy,28107
ATM_0028,2/18/2023,Saturday,Night,40132,14272,0,0,78161,Clear,35503
ATM_0013,1/18/2023,Wednesday,Morning,63353,4122,0,0,82098,Rainy,52028
ATM_0044,1/5/2022,Wednesday,Afternoon,56948,3164,0,0,116963,Snowy,61309
ATM_0009,4/16/2022,Saturday,Night,31512,6516,0,0,111640,Rainy,20788
ATM_0003,11/2/2022,Wednesday,Evening,34871,186,0,0,106993,Snowy,28285
ATM_0044,5/18/2022,Wednesday,Evening,26527,13395,0,0,93959,Rainy,21769
ATM_0026,1/20/2022,Thursday,Afternoon,55025,11580,0,0,109385,Rainy,39160
ATM_0047,1/23/2022,Sunday,Afternoon,26966,13783,0,0,112249,Clear,17061
ATM_0041,9/19/2022,Monday,Morning,34749,8779,0,1,99213,Clear,38818
ATM_0002,2/19/2022,Saturday,Morning,47982,15408,0,0,73755,Clear,35023
ATM_0017,5/1/2023,Monday,Afternoon,59331,16644,0,0,107736,Clear,47315
ATM_0027,11/9/2023,Thursday,Morning,66364,11246,0,0,120901,Rainy,57319
ATM_0007,6/8/2023,Thursday,Morning,44728,17817,0,0,83631,Clear,25651
ATM_0013,9/16/2023,Saturday,Afternoon,72985,11838,0,0,57999,Rainy,52754
ATM_0046,2/24/2023,Friday,Evening,59382,14426,0,0,88152,Cloudy,46227
ATM_0045,5/8/2023,Monday,Evening,51853,4705,0,0,129633,Clear,58268
ATM_0037,11/17/2023,Friday,Night,79438,10018,0,1,120229,Clear,73506
ATM_0047,4/14/2022,Thursday,Evening,70122,16154,0,0,133700,Snowy,47355
ATM_0030,2/21/2022,Monday,Morning,79805,7345,0,0,93297,Snowy,57921
ATM_0044,11/17/2022,Thursday,Night,55135,17770,0,0,117079,Clear,46574
ATM_0009,11/11/2023,Saturday,Afternoon,50652,12790,0,0,49408,Cloudy,33578
ATM_0018,4/6/2022,Wednesday,Evening,45550,11931,0,0,95910,Cloudy,37563
ATM_0030,10/6/2022,Thursday,Night,43012,9245,0,0,98521,Rainy,28436
ATM_0009,12/14/2023,Thursday,Morning,43225,4346,0,0,112454,Cloudy,45402
ATM_0044,3/25/2023,Saturday,Afternoon,59442,5978,0,0,117907,Snowy,68185
ATM_0002,12/2/2023,Saturday,Afternoon,40526,11265,0,1,116406,Clear,46948
ATM_0029,2/17/2022,Thursday,Morning,42253,9017,0,0,95882,Clear,29544
ATM_0044,6/22/2023,Thursday,Afternoon,38801,9116,0,0,69027,Clear,30190
ATM_0043,9/12/2022,Monday,Night,46157,8792,0,0,98764,Cloudy,34159
ATM_0036,9/20/2023,Wednesday,Morning,57191,3983,0,0,79159,Rainy,48821
ATM_0031,5/23/2023,Tuesday,Afternoon,38450,3519,0,0,90877,Snowy,30814
ATM_0022,10/12/2022,Wednesday,Morning,52721,7935,0,0,81466,Cloudy,55828
ATM_0016,3/22/2022,Tuesday,Night,49528,5757,0,0,111462,Cloudy,52273
ATM_0032,4/3/2023,Monday,Evening,23212,10919,0,1,153860,Clear,18041
ATM_0026,2/27/2023,Monday,Morning,48568,1118,0,0,98388,Clear,43789
ATM_0040,10/15/2023,Sunday,Evening,37504,9416,0,0,87288,Cloudy,28759
ATM_0024,2/25/2022,Friday,Afternoon,77488,14070,0,0,109641,Cloudy,60899
ATM_0043,1/8/2023,Sunday,Night,55530,8605,0,0,116903,Rainy,42350
ATM_0022,12/30/2022,Friday,Evening,49213,18520,0,0,124937,Clear,29263
ATM_0011,5/20/2023,Saturday,Afternoon,49069,1480,0,0,81510,Rainy,46861
ATM_0008,2/7/2023,Tuesday,Afternoon,46349,8500,0,0,138082,Rainy,39166
ATM_0022,4/21/2022,Thursday,Night,74389,11478,0,1,69667,Clear,68049
ATM_0030,11/6/2023,Monday,Afternoon,53251,4513,0,0,88222,Clear,44590
ATM_0028,8/23/2023,Wednesday,Night,37441,7258,0,0,116666,Rainy,36688
ATM_0038,6/27/2022,Monday,Afternoon,33427,11102,0,0,124359,Snowy,25619
ATM_0025,3/5/2023,Sunday,Afternoon,42302,15898,0,0,103882,Snowy,37968
ATM_0029,5/17/2022,Tuesday,Afternoon,33465,13406,0,0,108172,Snowy,21646
ATM_0036,11/18/2022,Friday,Afternoon,45382,12674,0,0,124579,Snowy,42624
ATM_0023,11/20/2023,Monday,Afternoon,18694,7076,0,0,99378,Snowy,18160
ATM_0008,12/27/2022,Tuesday,Night,36354,5317,0,0,86644,Cloudy,27472
